time,pos_x,pos_y,lin_vel_x
1754398773476479538,0.0,0.0,0.0
1754398773492901756,0.0,0.0,0.0
1754398773510005547,0.0,0.0,0.0
1754398773526543057,0.0003961796264657914,0.0,0.05930850033779023
1754398773542550557,0.003484349617126851,2.6668014466161304e-07,0.2495085003377902
1754398773559116716,0.006454934601760035,5.573204455532907e-07,0.3446085003377902
1754398773579327561,0.01524910096835145,-5.99534289722721e-06,0.5348085003377901
1754398773599308762,0.027842439293778623,-0.00033900970895852983,0.7250085003377901
1754398773622111694,0.04421686947246224,-0.0009616098249313801,0.9120342139294353
1754398773645855866,0.06417367956707412,-0.001929818717622075,1.0839190082577939
1754398773668649666,0.10049424421072738,-0.003949921994704755,1.3315483674892066
1754398773689530111,0.12862047366549503,-0.005482702554690464,1.4974183329661994
1754398773712015483,0.16043363201719252,-0.007000058962090681,1.6874153473415783
1754398773735355581,0.19593760120346546,-0.008470574831395761,1.8638868793784333
1754398773752868997,0.25606109115124953,-0.010544327965867285,2.1467361401804355
1754398773773691653,0.2779935635279558,-0.01121938655362576,2.2418361401804354
1754398773791086561,0.3247125204371197,-0.012577965728174136,2.4320361401804353
1754398773807758751,0.3752367689250396,-0.013943926895293075,2.6222361401804353
1754398773823881568,0.4295661181750044,-0.015317560030738116,2.812436140180435
1754398773840506719,0.4581572161750533,-0.016025449188137423,2.907536140180435
1754398773856539351,0.5181894281650836,-0.017594669116917407,3.097736140180435
1754398773872963215,0.5820216526690012,-0.019363160568999113,3.287936140180435
1754398773888912280,0.6153620736661684,-0.02034430321150216,3.383036140180435
1754398773908551491,0.6848873821670993,-0.022624087760248105,3.573236140180435
1754398773930156358,0.7581998397012472,-0.02544112917272611,3.763436140180435
1754398773947493017,0.8352042381276278,-0.028946623291551746,3.9428129787962463
1754398773963153026,0.9155515262873438,-0.033211849052828354,4.101321083772181
1754398773979365846,0.9568764326945299,-0.035630818766886396,4.177810412358885
1754398773995441013,1.04171955334214,-0.040958765763073564,4.322941467512741
1754398774014638778,1.1293288318004142,-0.046992555398170474,4.457121266419335
1754398774036552880,1.2194553258831813,-0.05364929220132002,4.578603300571489
1754398774058034983,1.3118289106548002,-0.06082276552513325,4.684226507504754
1754398774080270319,1.4061583266589257,-0.06847639277106247,4.779072097101172
1754398774103472453,1.502281254795135,-0.07637764114344639,4.8631002006721795
1754398774126077292,1.5999531523901909,-0.08445105426214616,4.936505986248085
