time,pos_x,pos_y,lin_vel_x,ang_vel_z
1752816046.9977782,1.6194748256030562,-0.2087685535901182,1.986234782527745,-0.2765242875360912
1752816047.0012455,1.6387702340148491,-0.2134940168517365,1.9868893186185508,-0.19603210406703364
1752816047.0042949,1.6387702340148491,-0.2134940168517365,1.9868893186185508,-0.19603210406703364
1752816047.0084834,1.6387702340148491,-0.2134940168517365,1.9868893186185508,-0.19603210406703364
1752816047.01251,1.6580835785005812,-0.21817279423027935,1.9875127315182386,-0.07161609192356724
1752816047.0166042,1.6580835785005812,-0.21817279423027935,1.9875127315182386,-0.07161609192356724
1752816047.0221674,1.6774217753275322,-0.22277414226342837,1.9881065011345465,-0.007041962647841474
1752816047.0263278,1.6774217753275322,-0.22277414226342837,1.9881065011345465,-0.007041962647841474
1752816047.0309236,1.6774217753275322,-0.22277414226342837,1.9881065011345465,-0.007041962647841474
1752816047.0328865,1.6967745710937348,-0.2273390334082522,1.9886720370055988,0.03791176756622104
1752816047.036481,1.6967745710937348,-0.2273390334082522,1.9886720370055988,0.03791176756622104
1752816047.0418186,1.7161454394553604,-0.2318510158787444,1.9892106816459825,0.056646056823219146
1752816047.044697,1.7161454394553604,-0.2318510158787444,1.9892106816459825,0.056646056823219146
1752816047.0487595,1.7161454394553604,-0.2318510158787444,1.9892106816459825,0.056646056823219146
1752816047.0525587,1.7355263741037195,-0.2363429165915973,1.989723713733716,0.07510068733414348
1752816047.0607178,1.7355263741037195,-0.2363429165915973,1.989723713733716,0.07510068733414348
1752816047.0638402,1.7549220934895264,-0.24079299142205804,1.9902123511456777,0.07848100444931153
1752816047.065073,1.7549220934895264,-0.24079299142205804,1.9902123511456777,0.07848100444931153
1752816047.068609,1.7549220934895264,-0.24079299142205804,1.9902123511456777,0.07848100444931153
1752816047.072741,1.7743255525632107,-0.2452306462205089,1.9906777538487008,0.08800823760435823
1752816047.0770068,1.7743255525632107,-0.2452306462205089,1.9906777538487008,0.08800823760435823
1752816047.0821655,1.7937419789548397,-0.24963181309392984,1.9911210266531951,0.08617950883127656
1752816047.0852854,1.7937419789548397,-0.24963181309392984,1.9911210266531951,0.08617950883127656
1752816047.094037,1.7937419789548397,-0.24963181309392984,1.9911210266531951,0.08617950883127656
1752816047.0953724,1.8131647954108754,-0.2540243554073044,1.9915432218358358,0.09264919365795898
1752816047.096884,1.8131647954108754,-0.2540243554073044,1.9915432218358358,0.09264919365795898
1752816047.1017947,1.8325994472138198,-0.25838310464472647,1.9919453416375417,0.08901662891924149
1752816047.1045058,1.8325994472138198,-0.25838310464472647,1.9919453416375417,0.08901662891924149
1752816047.1086085,1.8325994472138198,-0.25838310464472647,1.9919453416375417,0.08901662891924149
1752816047.1124513,1.8520396169222229,-0.26273518347883174,1.9923283406426766,0.0944111987791357
1752816047.1169379,1.8520396169222229,-0.26273518347883174,1.9923283406426766,0.0944111987791357
1752816047.1245565,1.8714908408228375,-0.2670548656984867,1.9926931280451174,0.09013370793782656
1752816047.1264167,1.8714908408228375,-0.2670548656984867,1.9926931280451174,0.09013370793782656
1752816047.1288722,1.8714908408228375,-0.2670548656984867,1.9926931280451174,0.09013370793782656
1752816047.1325572,1.8909469656066187,-0.2713689018253454,1.993040569806572,0.09513457621280702
1752816047.1368828,1.8909469656066187,-0.2713689018253454,1.993040569806572,0.09513457621280702
1752816047.1418684,1.9104135585900628,-0.27565126701653436,1.9933714907122695,0.0906153532692249
1752816047.144659,1.9104135585900628,-0.27565126701653436,1.9933714907122695,0.0906153532692249
1752816047.1485934,1.9104135585900628,-0.27565126701653436,1.9933714907122695,0.0906153532692249
1752816047.158537,1.9298845830756932,-0.2799285206918056,1.9936866763289012,0.09546331331197982
1752816047.159308,1.9298845830756932,-0.2799285206918056,1.9936866763289012,0.09546331331197982
1752816047.1625023,1.9493656067811858,-0.28417447075063,1.993986874869462,0.09084746120444051
1752816047.164637,1.9493656067811858,-0.28417447075063,1.993986874869462,0.09084746120444051
1752816047.1685004,1.9493656067811858,-0.28417447075063,1.993986874869462,0.09084746120444051
1752816047.1725662,1.9688506844935802,-0.2884155791804748,1.9942727989694191,0.09563121954962553
1752816047.1765833,1.9688506844935802,-0.2884155791804748,1.9942727989694191,0.09563121954962553
1752816047.1817617,1.9883453676697649,-0.29262555634533,1.9945451273784232,0.09097357903006771
1752816047.18732,1.9883453676697649,-0.29262555634533,1.9945451273784232,0.09097357903006771
1752816047.1913145,1.9883453676697649,-0.29262555634533,1.9945451273784232,0.09097357903006771
1752816047.1936321,2.0078437886104927,-0.2968308170090172,1.9948045065715792,0.09572777113784348
1752816047.1966012,2.0078437886104927,-0.2968308170090172,1.9948045065715792,0.09572777113784348
1752816047.2015548,2.0273514729452953,-0.30100501217221387,1.9950515522841006,0.09105045410622713
1752816047.2046168,2.0273514729452953,-0.30100501217221387,1.9950515522841006,0.09105045410622713
1752816047.208751,2.0273514729452953,-0.30100501217221387,1.9950515522841006,0.09105045410622713
1752816047.2130923,2.046862622380924,-0.30517453685519436,1.9952868509729915,0.09578963243825889
1752816047.2177823,2.046862622380924,-0.30517453685519436,1.9952868509729915,0.09578963243825889
1752816047.2221634,2.066382730944432,-0.3093130040194074,1.9955109612092257,0.09110225780898222
1752816047.2242792,2.066382730944432,-0.3093130040194074,1.9955109612092257,0.09110225780898222
1752816047.2283084,2.066382730944432,-0.3093130040194074,1.9955109612092257,0.09110225780898222
1752816047.2324522,2.085906064845925,-0.31344680411557113,1.995724415003727,0.09583305779519394
1752816047.2366114,2.085906064845925,-0.31344680411557113,1.995724415003727,0.09583305779519394
1752816047.2420902,2.105438082840377,-0.3175495241318416,1.9959277190702998,0.09114014921274255
1752816047.24458,2.105438082840377,-0.3175495241318416,1.9959277190702998,0.09114014921274255
1752816047.2557797,2.1249731125432842,-0.321647558312488,1.996121356028507,0.09586585018394359
1752816047.2570715,2.1249731125432842,-0.321647558312488,1.996121356028507,0.09586585018394359
1752816047.2628095,2.144516574974616,-0.3257144745581841,1.9963057855493513,0.09116969050639631
1752816047.264915,2.144516574974616,-0.3257144745581841,1.9963057855493513,0.09116969050639631
1752816047.2686782,2.144516574974616,-0.3257144745581841,1.9963057855493513,0.09116969050639631
1752816047.2728024,2.1640628570989744,-0.3297766754528364,1.9964814454464797,0.09589203434974854
1752816047.2770195,2.1640628570989744,-0.3297766754528364,1.9964814454464797,0.09589203434974854
1752816047.2861493,2.183617340450835,-0.3338077137653831,1.9966487527154995,0.09119384466980698
1752816047.2875383,2.183617340450835,-0.3338077137653831,1.9966487527154995,0.09119384466980698
1752816047.2897162,2.183617340450835,-0.3338077137653831,1.9966487527154995,0.09119384466980698
1752816047.292312,2.203174469903918,-0.33783400281404685,1.9968081045238775,0.09591381605330632
1752816047.2963676,2.203174469903918,-0.33783400281404685,1.9968081045238775,0.09591381605330632
1752816047.3015778,2.2227395861912953,-0.3418290825241241,1.996959879153767,0.091214280806114
1752816047.3047404,2.2227395861912953,-0.3418290825241241,1.996959879153767,0.091214280806114
1752816047.308538,2.2227395861912953,-0.3418290825241241,1.996959879153767,0.091214280806114
1752816047.3163977,2.242307191030979,-0.3458193781298167,1.9971044369000055,0.09593246820484984
1752816047.3187263,2.242307191030979,-0.3458193781298167,1.9971044369000055,0.09593246820484984
1752816047.3225427,2.261882583314305,-0.3497784180487263,1.9972421209254103,0.09123198659559599
1752816047.3248289,2.261882583314305,-0.3497784180487263,1.9972421209254103,0.09123198659559599
1752816047.3289018,2.261882583314305,-0.3497784180487263,1.9972421209254103,0.09123198659559599
1752816047.332878,2.2814603207753232,-0.353732639932063,1.997373258075407,0.09594876110780393
1752816047.3367043,2.2814603207753232,-0.353732639932063,1.997373258075407,0.09594876110780393
1752816047.346914,2.30104565960633,-0.3576555614814916,1.9974981596539214,0.09124757503391519
1752816047.3484995,2.30104565960633,-0.3576555614814916,1.9974981596539214,0.09124757503391519
1752816047.3498569,2.30104565960633,-0.3576555614814916,1.9974981596539214,0.09124757503391519
1752816047.3526838,2.3206332128849407,-0.3615736328886127,1.9976171221623775,0.09596318388822742
1752816047.356548,2.3206332128849407,-0.3615736328886127,1.9976171221623775,0.09596318388822742
1752816047.3615315,2.3402281933751903,-0.3654603616201098,1.9977304280035564,0.09126144606031075
1752816047.3644922,2.3402281933751903,-0.3654603616201098,1.9977304280035564,0.09126144606031075
1752816047.3686209,2.3402281933751903,-0.3654603616201098,1.9977304280035564,0.09126144606031075
1752816047.3728907,2.3598252689336676,-0.3693422103261809,1.9978383461519873,0.09597606350414264
1752816047.3814821,2.3598252689336676,-0.3693422103261809,1.9978383461519873,0.09597606350414264
1752816047.3838046,2.3794296082615585,-0.3731926765424204,1.9979411327924603,0.09127387489552158
1752816047.3850577,2.3794296082615585,-0.3731926765424204,1.9979411327924603,0.09127387489552158
1752816047.3885136,2.3794296082615585,-0.3731926765424204,1.9979411327924603,0.09127387489552158
1752816047.3925247,2.3990359335086575,-0.3770382351885835,1.9980390319281789,0.09598763069512434
1752816047.3966625,2.3990359335086575,-0.3770382351885835,1.9980390319281789,0.09598763069512434
1752816047.4023027,2.418649368752304,-0.38085237407267974,1.998132275959994,0.09128506158259138
1752816047.4046285,2.418649368752304,-0.38085237407267974,1.998132275959994,0.09128506158259138
1752816047.4127502,2.418649368752304,-0.38085237407267974,1.998132275959994,0.09128506158259138
1752816047.415029,2.4382646900103873,-0.3846615801430151,1.9982210862380962,0.09599805733630493
1752816047.417344,2.4382646900103873,-0.3846615801430151,1.9982210862380962,0.09599805733630493
1752816047.4226403,2.4578869762351845,-0.388439331627066,1.9983056735874747,0.09129515930740069
1752816047.4250205,2.4578869762351845,-0.388439331627066,1.9983056735874747,0.09129515930740069
1752816047.4287386,2.4578869762351845,-0.388439331627066,1.9983056735874747,0.09129515930740069
1752816047.4326892,2.477511056936414,-0.39221212723959314,1.9983862388083902,0.09600747796372876
1752816047.4367752,2.477511056936414,-0.39221212723959314,1.9983862388083902,0.09600747796372876
1752816047.44502,2.4971419654903424,-0.3959534357432753,1.9984629731530512,0.09130429085708906
1752816047.4465523,2.4971419654903424,-0.3959534357432753,1.9984629731530512,0.09130429085708906
1752816047.4482257,2.4971419654903424,-0.3959534357432753,1.9984629731530512,0.09130429085708906
1752816047.4523852,2.516774584563039,-0.3996897673530741,1.9985360587796237,0.09601600238126365
1752816047.4565678,2.516774584563039,-0.3996897673530741,1.9985360587796237,0.09601600238126365
1752816047.461946,2.53641390154716,-0.4033945814656268,1.9986056691846525,0.09131255834989391
1752816047.4647195,2.53641390154716,-0.4033945814656268,1.9986056691846525,0.09131255834989391
1752816047.4685378,2.53641390154716,-0.4033945814656268,1.9986056691846525,0.09131255834989391
1752816047.476813,2.5560548519646438,-0.40709439953467125,1.9986719696149222,0.09602372318068166
1752816047.4781306,2.5560548519646438,-0.40709439953467125,1.9986719696149222,0.09602372318068166
1752816047.482129,2.5757023768549825,-0.41076267168071695,1.9987351174597328,0.091320049107501
1752816047.4845023,2.5757023768549825,-0.41076267168071695,1.9987351174597328,0.091320049107501
1752816047.4885263,2.5757023768549825,-0.41076267168071695,1.9987351174597328,0.091320049107501
1752816047.4925275,2.5953514643261095,-0.41442593034416825,1.9987952626245225,0.09603072033253723
1752816047.4965718,2.5953514643261095,-0.41442593034416825,1.9987952626245225,0.09603072033253723
1752816047.5017111,2.615007008728597,-0.4180576164550581,1.9988525478867265,0.09132683929559776
1752816047.5052478,2.615007008728597,-0.4180576164550581,1.9988525478867265,0.09132683929559776
1752816047.5095105,2.615007008728597,-0.4180576164550581,1.9988525478867265,0.09132683929559776
1752816047.5129883,2.6346640505136167,-0.4216842731996224,1.9989071092347126,0.09603706407492416
1752816047.5164413,2.6346640505136167,-0.4216842731996224,1.9989071092347126,0.09603706407492416
1752816047.5213952,2.654327437037322,-0.4252793324013496,1.998959076190602,0.09133299626061969
1752816047.5246303,2.654327437037322,-0.4252793324013496,1.998959076190602,0.09133299626061969
1752816047.5286055,2.654327437037322,-0.4252793324013496,1.998959076190602,0.09133299626061969
1752816047.5326164,2.6739922608756017,-0.4288693477633103,1.9990085721177389,0.09604281680268824
1752816047.5405955,2.6739922608756017,-0.4288693477633103,1.9990085721177389,0.09604281680268824
1752816047.542907,2.6936633221119157,-0.4324277420860426,1.9990557145135404,0.09133858009551518
1752816047.5451918,2.6936633221119157,-0.4324277420860426,1.9990557145135404,0.09133858009551518
1752816047.5486326,2.6936633221119157,-0.4324277420860426,1.9990557145135404,0.09133858009551518
1752816047.5525603,2.7133357652501235,-0.43598107937210756,1.9991006152884214,0.0960480343614767
1752816047.5563622,2.7133357652501235,-0.43598107937210756,1.9991006152884214,0.0960480343614767
1752816047.560707,2.7330143428473024,-0.43950277348306843,1.999143381031457,0.0913436447420075
1752816047.5645201,2.7330143428473024,-0.43950277348306843,1.999143381031457,0.0913436447420075
1752816047.571668,2.7330143428473024,-0.43950277348306843,1.999143381031457,0.0913436447420075
1752816047.574113,2.752694251158174,-0.44301939851471506,1.9991841132634112,0.096052766980545
1752816047.5763385,2.752694251158174,-0.44301939851471506,1.9991841132634112,0.096052766980545
1752816047.5815084,2.7723801949819786,-0.44650435947434214,1.999222908677736,0.09134823880775268
1752816047.5843437,2.7723801949819786,-0.44650435947434214,1.999222908677736,0.09134823880775268
1752816047.5882046,2.7723801949819786,-0.44650435947434214,1.999222908677736,0.09134823880775268
1752816047.5924153,2.7920674221649397,-0.4499842403550426,1.9992598593701096,0.09605705998043855
1752816047.5969157,2.7920674221649397,-0.4499842403550426,1.9992598593701096,0.09605705998043855
1752816047.6042984,2.811760589537159,-0.45343243739542,1.999295053057061,0.09135240620261659
1752816047.6064434,2.811760589537159,-0.45343243739542,1.999295053057061,0.09135240620261659
1752816047.6084306,2.811760589537159,-0.45343243739542,1.999295053057061,0.09135240620261659
1752816047.6126287,2.831454996393061,-0.456875544299472,1.9993285732841977,0.09606095433538893
1752816047.6167657,2.831454996393061,-0.456875544299472,1.9993285732841977,0.09606095433538893
1752816047.6217113,2.8511552514005745,-0.46028694862358915,1.999360499624534,0.09135618665555015
1752816047.624639,2.8511552514005745,-0.46028694862358915,1.999360499624534,0.09135618665555015
1752816047.6285071,2.8511552514005745,-0.46028694862358915,1.999360499624534,0.09135618665555015
1752816047.637582,2.8708567051735745,-0.46369325360499425,1.9993909078673875,0.0960644871377905
1752816047.6387653,2.8708567051735745,-0.46369325360499425,1.9993909078673875,0.0960644871377905
1752816047.6422577,2.890563918041363,-0.4670678382052128,1.9994198701982933,0.09135961614883661
1752816047.645058,2.890563918041363,-0.4670678382052128,1.9994198701982933,0.09135961614883661
1752816047.64872,2.890563918041363,-0.4670678382052128,1.9994198701982933,0.09135961614883661
1752816047.6525996,2.9102722918216957,-0.4704373150249572,1.9994474553703645,0.09606769199332335
1752816047.6566536,2.9102722918216957,-0.4704373150249572,1.9994474553703645,0.09606769199332335
1752816047.6618397,2.929986338343841,-0.4737750545190472,1.9994737288675037,0.09136272729214916
1752816047.666287,2.929986338343841,-0.4737750545190472,1.9994737288675037,0.09136272729214916
1752816047.6689687,2.929986338343841,-0.4737750545190472,1.9994737288675037,0.09136272729214916
1752816047.6731122,2.9497015105258133,-0.47710767848916524,1.999498753059854,0.09607059936435518
1752816047.6764596,2.9497015105258133,-0.47710767848916524,1.999498753059854,0.09607059936435518
1752816047.6820743,2.969422271549107,-0.48040854897232516,1.999522587351858,0.0913655496504949
1752816047.6847296,2.969422271549107,-0.48040854897232516,1.999522587351858,0.0913655496504949
1752816047.6886451,2.969422271549107,-0.48040854897232516,1.999522587351858,0.0913655496504949
1752816047.6925397,2.989144125339204,-0.4837042968152045,1.9995452883232772,0.09607323687285718
1752816047.7007098,2.989144125339204,-0.4837042968152045,1.9995452883232772,0.09607323687285718
1752816047.7033596,3.0088714862944936,-0.48696827572657864,1.9995669098635054,0.0913681100352031
1752816047.704777,3.0088714862944936,-0.48696827572657864,1.9995669098635054,0.0913681100352031
1752816047.7090256,3.0088714862944936,-0.48696827572657864,1.9995669098635054,0.0913681100352031
1752816047.7128308,3.028599909264952,-0.49022712544807245,1.9995875032994956,0.09607562957028581
1752816047.716892,3.028599909264952,-0.49022712544807245,1.9995875032994956,0.09607562957028581
1752816047.722225,3.0483337597418063,-0.4934541914503868,1.9996071175176047,0.09137043276418769
1752816047.7248092,3.0483337597418063,-0.4934541914503868,1.9996071175176047,0.09137043276418769
1752816047.7347822,3.068068643425452,-0.4966761222254112,1.9996257990796427,0.09607780017961728
1752816047.7371895,3.068068643425452,-0.4966761222254112,1.9996257990796427,0.09607780017961728
1752816047.7418687,3.087808876786141,-0.49986625509646604,1.9996435923334057,0.09137253989594195
1752816047.7445188,3.087808876786141,-0.49986625509646604,1.9996435923334057,0.09137253989594195
1752816047.7484689,3.087808876786141,-0.49986625509646604,1.9996435923334057,0.09137253989594195
1752816047.7525823,3.107550116308676,-0.5030512471658758,1.9996605395179523,0.0960797693133334
1752816047.7565765,3.107550116308676,-0.5030512471658758,1.9996605395179523,0.0960797693133334
1752816047.7638242,3.1272966293378324,-0.506204427700744,1.9996766808638737,0.09137445144062334
1752816047.766465,3.1272966293378324,-0.506204427700744,1.9996766808638737,0.09137445144062334
1752816047.768453,3.1272966293378324,-0.506204427700744,1.9996766808638737,0.09137445144062334
1752816047.7728136,3.1470441230841146,-0.5093524622783895,1.9996920546887966,0.09608155567028595
1752816047.7770195,3.1470441230841146,-0.5093524622783895,1.9996920546887966,0.09608155567028595
1752816047.7824774,3.1667968156707813,-0.512468672201277,1.9997066974883444,0.09137618555087959
1752816047.7847192,3.1667968156707813,-0.512468672201277,1.9997066974883444,0.09137618555087959
1752816047.7887042,3.1667968156707813,-0.512468672201277,1.9997066974883444,0.09137618555087959
1752816047.7967844,3.1865504649819525,-0.5155797313902465,1.9997206440227737,0.0960831762137955
1752816047.797941,3.1865504649819525,-0.5155797313902465,1.9997206440227737,0.0960831762137955
1752816047.802179,3.2063092398310227,-0.5186589532750681,1.9997339273994907,0.09137775869459536
1752816047.8046873,3.2063092398310227,-0.5186589532750681,1.9997339273994907,0.09137775869459536
1752816047.808588,3.2063092398310227,-0.5186589532750681,1.9997339273994907,0.09137775869459536
1752816047.8128698,3.2260689487296363,-0.5217330199922159,1.9997465791516449,0.09608464633295064
1752816047.8167088,3.2260689487296363,-0.5217330199922159,1.9997465791516449,0.09608464633295064
1752816047.8217,3.245833711099973,-0.5247752371910313,1.999758629312984,0.09137918581140662
1752816047.828756,3.245833711099973,-0.5247752371910313,1.999758629312984,0.09137918581140662
1752816047.8300009,3.245833711099973,-0.5247752371910313,1.999758629312984,0.09137918581140662
1752816047.833231,3.2655993860405395,-0.527812295098977,1.9997701064891518,0.09608597998879417
1752816047.8365011,3.2655993860405395,-0.527812295098977,1.9997701064891518,0.09608597998879417
1752816047.8415492,3.285370043507312,-0.5308174916775146,1.9997810379255927,0.09138048045458469
1752816047.8445292,3.285370043507312,-0.5308174916775146,1.9997810379255927,0.09138048045458469
1752816047.8485897,3.285370043507312,-0.5308174916775146,1.9997810379255927,0.09138048045458469
1752816047.8525505,3.3051415931499086,-0.5338175251233791,1.9997914495722309,0.0960871898468687
1752816047.8610253,3.3051415931499086,-0.5338175251233791,1.9997914495722309,0.0960871898468687
1752816047.863566,3.3249180553889044,-0.5367856858029499,1.9998013661450713,0.09138165491969986
1752816047.8647113,3.3249180553889044,-0.5367856858029499,1.9998013661450713,0.09138165491969986
1752816047.8682637,3.3249180553889044,-0.5367856858029499,1.9998013661450713,0.09138165491969986
1752816047.872418,3.344695390393725,-0.5397486797631642,1.9998108111848731,0.09608828739742693
1752816047.876647,3.344695390393725,-0.5397486797631642,1.9998108111848731,0.09608828739742693
1752816047.8819296,3.3644775689856132,-0.5426797898683356,1.9998198071130324,0.09138272036132107
1752816047.8845396,3.3644775689856132,-0.5426797898683356,1.9998198071130324,0.09138272036132107
1752816047.8920515,3.3644775689856132,-0.5426797898683356,1.9998198071130324,0.09138272036132107
1752816047.8941479,3.3842606018265196,-0.5456057298989239,1.9998283752848078,0.09608928306447233
1752816047.8972123,3.3842606018265196,-0.5456057298989239,1.9998283752848078,0.09608928306447233
1752816047.9019237,3.4040484100792203,-0.5484997753103854,1.9998365360400152,0.09138368689887688
1752816047.9046073,3.4040484100792203,-0.5484997753103854,1.9998365360400152,0.09138368689887688
1752816047.9086864,3.4040484100792203,-0.5484997753103854,1.9998365360400152,0.09138368689887688
1752816047.9126933,3.423837054874542,-0.5513886475021827,1.9998443087513125,0.09609018630467721
1752816047.916951,3.423837054874542,-0.5513886475021827,1.9998443087513125,0.09609018630467721
1752816047.9242654,3.443630407662029,-0.5542456146142923,1.9998517118701875,0.09138456371269153
1752816047.926136,3.443630407662029,-0.5542456146142923,1.9998517118701875,0.09138456371269153
1752816047.9283879,3.443630407662029,-0.5542456146142923,1.9998517118701875,0.09138456371269153
1752816047.9325457,3.4634245800210213,-0.55709740555261,1.99985876297076,0.09609100569712331
1752816047.9368107,3.4634245800210213,-0.55709740555261,1.99985876297076,0.09609100569712331
1752816047.942375,3.4832233936370423,-0.5599172812351569,1.9998654787915005,0.09138535913111143
1752816047.944625,3.4832233936370423,-0.5599172812351569,1.9998654787915005,0.09138535913111143
1752816047.9489806,3.4832233936370423,-0.5599172812351569,1.9998654787915005,0.09138535913111143
1752816047.9578977,3.503023010520548,-0.5627319779634552,1.9998718752749647,0.09609174902471858
1752816047.9591093,3.503023010520548,-0.5627319779634552,1.9998718752749647,0.09609174902471858
1752816047.9625597,3.5228272025458818,-0.5655147495272251,1.9998779676056402,0.09138608070955044
1752816047.9646566,3.5228272025458818,-0.5655147495272251,1.9998779676056402,0.09138608070955044
1752816047.9684625,3.5228272025458818,-0.5655147495272251,1.9998779676056402,0.09138608070955044
1752816047.9726317,3.5426321821398976,-0.5682923395143978,1.999883770245992,0.09609242334806319
1752816047.9772534,3.5426321821398976,-0.5682923395143978,1.999883770245992,0.09609242334806319
1752816047.9819336,3.562441671321901,-0.5710379946801618,1.999889296970795,0.09138673530220394
1752816047.9853318,3.562441671321901,-0.5710379946801618,1.999889296970795,0.09138673530220394
