time,pos_x,pos_y,lin_vel_x
1754416748918885071,9.612997005379148,7.3585482660592465,5.367372044807518
1754416748939521385,9.60465113724935,7.51506037929159,5.082072044807517
1754416748958643908,9.600659712753693,7.565246595586087,4.9869720448075165
1754416748981225523,9.590282806826307,7.6625259877678396,4.796772044807516
1754416749002358427,9.568036588418575,7.80033321946106,4.5114720448075145
1754416749025571624,9.547981052327064,7.886339057901147,4.321272044807514
1754416749047961589,9.523568291224407,7.9672445166465,4.131072044807513
1754416749069475864,9.494896258158791,8.042677864332951,3.9408720448075125
1754416749090011497,9.461501257133554,8.11193594623529,3.7506720448075126
1754416749112089431,9.423359020428375,8.174266483003368,3.5604720448075127
1754416749135529561,9.357812633511758,8.252929600309121,3.275172044807513
1754416749157986863,9.310063586915346,8.29488113549563,3.084972044807513
1754416749178809678,9.260473703165802,8.328221565824508,2.894772044807513
1754416749201394557,9.210391166097398,8.353169196556923,2.704572044807513
1754416749223518586,9.13601146673022,8.375451596282105,2.609472044807513
1754416749244337764,9.082307170855106,8.381397437123212,2.7932583690477335
1754416749265922133,9.024730969083759,8.382981810105079,2.9728276585703313
1754416749286827035,8.964341860070796,8.381660881305818,2.9728276585703313
1754416749308210575,8.90688200392064,8.378403229127242,2.7826276585703313
1754416749329640064,8.853306401062857,8.374077200572227,2.5924276585703314
1754416749352066443,8.803583126161936,8.36936526097057,2.4022276585703315
1754416749373519423,8.73619183607776,8.36205489819844,2.1169276585703316
1754416749396089041,8.695169639026663,8.356835165684958,2.1100796983282364
1754416749417250590,8.651640476316983,8.350856359233346,2.289235353595653
1754416749438692921,8.604406972213821,8.344297787658041,2.479435353595653
1754416749460644868,8.55336380976706,8.337524340247247,2.6696353535956527
1754416749482037445,8.469646155898591,8.327065759315568,2.9549353535956526
1754416749502450300,8.409079775305827,8.319799578484215,3.1451353535956525
1754416749524580181,8.344724708957168,8.31217893445641,3.3353353535956525
1754416749544371837,8.276577854201221,8.304231794093871,3.5255353535956524
1754416749566091120,8.2047318760957,8.29615915346242,3.701839401875177
1754416749588445325,8.129516308284154,8.288062742126225,3.861233296633139
1754416749606724960,8.051174284237392,8.280019182252644,4.012320973240791
1754416749623373437,7.969971139840842,8.27210791555291,4.144835475055825
1754416749639041772,7.886148539116841,8.264405914466439,4.271206045490565
1754416749656466143,7.843315676809744,8.260660263800808,4.328062216550705
1754416749676530976,7.755966084586658,8.253406356437802,4.4375929917565005
1754416749697594013,7.666469924460116,8.246531796028545,4.537191346324218
1754416749719136467,7.574950958021456,8.240115827387864,4.6359886567586495
1754416749740266123,7.481505942776627,8.234554547372126,4.724037080519311
1754416749762352538,7.337930549448941,8.228283985406728,4.853002868738144
1754416749787010648,7.240126423688486,8.22581965758688,4.932490589130244
1754416749809071051,7.140656608000953,8.225054625526274,5.018119464072501
1754416749830235985,7.039421444398768,8.226154457630196,5.106545454778535
1754416749850297868,6.936500714750247,8.229296358278617,5.189492834799631
1754416749871055175,6.832081169409912,8.234517821311565,5.264739463214316
1754416749893301593,6.673036771637749,8.246156384823179,5.36466454706558
1754416749914827748,6.565611967055702,8.256107630750831,5.422841760909312
1754416749937238407,6.457244129165055,8.267581830041687,5.472923937847244
1754416749960045529,6.348049187960728,8.27999927918811,5.51643170923712
1754416749982237393,6.183994293865359,8.29959292421163,5.4314466728551585
1754416750004730323,6.078020661501956,8.312250390740314,5.241246672855158
1754416750027286166,5.97577467981544,8.324034355169655,5.051046672855157
1754416750049342809,5.87726337645289,8.334992415445168,4.860846672855156
1754416750070358350,5.7824827084601775,8.345068879070412,4.670646672855155
1754416750087954104,5.69141225701619,8.354033923677182,4.480446672855154
1754416750107198294,5.604025492166087,8.36150902324389,4.290246672855154
1754416750128577840,5.520318806106142,8.367225772571123,4.100046672855153
1754416750150573407,5.440205256287186,8.371109284309053,3.9298253942600585
1754416750172381314,5.322016867713475,8.373150836965962,3.9796715593277736
1754416750197260124,5.241413044495794,8.372152027714703,4.09713814523204
1754416750220496308,5.158238208484956,8.36952517373098,4.210364196492772
1754416750242149363,5.03058381633495,8.363070903815695,4.300091773732633
1754416750264466782,4.944105709630386,8.357506578937071,4.385289024293807
1754416750287388404,4.855377411304828,8.351125142888751,4.517052313312597
1754416750305190724,4.763919788632454,8.344331262782429,4.652733772090645
1754416750321308193,4.6698505898039135,8.337604226396774,4.77670389885313
1754416750340296141,4.573383115714637,8.331161722426685,4.890162190052746
1754416750361984989,4.474742234325616,8.325335283744684,4.989945394635501
1754416750383502474,4.3741129913653864,8.320455776422905,5.083717764157762
1754416750403872323,4.271645239727702,8.316756280840446,5.1687844440913295
1754416750425197932,4.1675106745056185,8.314664479609378,5.245953618739212
1754416750446275630,4.061884780423417,8.31442045203032,5.315958484574883
1754416750467612227,3.9549396164557966,8.316223796496658,5.379464168846248
1754416750489293598,3.846836872476939,8.320057378677323,5.437073827708889
1754416750512205631,3.737725784780856,8.32593068998954,5.489330061189943
1754416750533371729,3.5724668367559036,8.33838535698394,5.556929909291874
1754416750550283334,3.46196580981024,8.348407041682906,5.481276751887264
1754416750566792888,3.4078689470251886,8.353512584730318,5.386176751887263
1754416750582594884,3.3025505330540894,8.363818881184496,5.195976751887263
1754416750597976035,3.2010313291202253,8.373889904457247,5.005776751887262
1754416750614528942,3.151693337865884,8.37880556485583,4.910676751887261
1754416750629998669,3.0558564784927444,8.388355732932752,4.720476751887261
1754416750646138966,3.0093532112274843,8.392945942546602,4.62537675188726
1754416750661557130,2.919164630945217,8.401628078452791,4.435176751887259
1754416750677527629,2.8327446947567094,8.40975690692364,4.2449767518872585
1754416750695587357,2.7909300314992698,8.413413317007127,4.149876751887258
1754416750714328257,2.7100903218397745,8.41984312783759,3.9596767518872578
1754416750730479024,2.6329695567537126,8.42496687979831,3.769476751887258
1754416750749265201,2.5958065850880008,8.427011171915582,3.674376751887258
1754416750765863745,2.524283017705936,8.42996517872496,3.484176751887258
1754416750782088433,2.456421675855673,8.431370572626813,3.3131126785589013
1754416750798201103,2.3901657803284366,8.431044399214246,3.312777691005346
1754416750813969214,2.3567114422141864,8.430185227710204,3.38034695857405
1754416750829663155,2.28779814275778,8.427282182804062,3.525330734438333
1754416750845675287,2.252441393621864,8.42532624687347,3.556849737072149
1754416750861167774,2.1814857954757914,8.420625284838307,3.4917700111307264
1754416750877541587,2.113767425225135,8.415231193330307,3.3015700111307265
1754416750892548224,2.080446498080526,8.412256281318001,3.3891328472881517
1754416750908499651,2.0112497139535774,8.405674741141224,3.567632070586291
1754416750923881107,1.975267071045444,8.402181391161056,3.662732070586291
1754416750939342377,1.900525385263269,8.394898891588797,3.8407314697854917
1754416750954765398,1.8618232494007179,8.391154854106942,3.9358314697854917
1754416750970344860,1.7815735187532034,8.383536376941121,4.1244191724167
1754416750985864317,1.7400612064234355,8.379694471746019,4.21352486217179
1754416751001701176,1.6544556980801233,8.37202958785348,4.379302603767087
1754416751016847439,1.5656415106842427,8.364792425948428,4.5297629416118115
1754416751033071528,1.5201160242624077,8.36146244220349,4.599672124224391
1754416751049253208,1.4270012551885771,8.355447500784862,4.72967612275456
1754416751065672713,1.3794762337168451,8.352800028084019,4.790079796381511
1754416751081465945,1.2826421116121316,8.348317170656115,4.902407177796824
1754416751097901821,1.1836166022413679,8.345071179997044,5.0043061966516085
1754416751112708703,1.1333492809946348,8.34395672557939,5.0516512556119695
1754416751128261849,1.031431961877232,8.342859776496281,5.139694648168668
1754416751144060731,0.9798306434016764,8.342912796975437,5.180601918238572
1754416751160184499,0.8754564076786773,8.344127972807524,5.256672756840171
1754416751178524473,0.7696546315645162,8.346623490732965,5.325673614823737
1754416751198783254,0.7162650748882603,8.348332331072703,5.357715704998561
1754416751220607588,0.6085833729275454,8.352356538281015,5.4172160716064575
1754416751244245672,0.445005245501146,8.359199688562883,5.49571335981993
1754416751266298408,0.33473747354161637,8.364051752971163,5.540557946470795
1754416751287623513,0.22367862862374788,8.368857712096975,5.570419580993573
1754416751309796380,0.11217226593311799,8.373163614275677,5.588319627178577
1754416751330521896,0.0002743100469553908,8.376976601871796,5.607749032190923
1754416751350222932,-0.11204893913897371,8.380089533285537,5.628666391248515
1754416751371088345,-0.22480670676043674,8.382113848480381,5.648725333754433
1754416751393157194,-0.33806309225692593,8.383126404107225,5.6770657091877395
1754416751414499299,-0.5089935812723079,8.382554235487396,5.717883621144187
1754416751435346007,-0.6235903862273671,8.380919845569228,5.742884053751684
