time,pos_x,pos_y,lin_vel_x
1754152832092712178,0.0,0.0,0.0
1754152832107314215,0.0,0.0,0.0
1754152832121770630,0.0,0.0,0.0
1754152832136439000,9.51e-05,0.0,0.01902
1754152832152857504,0.0023370169749589516,4.608965137306637e-08,0.20293219726754996
1754152832169701891,0.004793591784639426,4.3859433498654474e-07,0.28838277128747797
1754152832187412381,0.012169644728246378,3.2749495139933284e-06,0.44728759890487674
1754152832206249134,0.017011677095422367,6.349581431527128e-06,0.5211190735769499
1754152832224670447,0.02882346427995601,8.530643616603417e-05,0.6584168962079371
1754152832243936187,0.04325191468679489,0.00021185767041438707,0.7829681266269306
1754152832262925975,0.06005410763216844,0.00037570157916999683,0.8959561456764332
1754152832284043474,0.07900963385464604,0.0005754764199802165,0.9984544703078692
1754152832304460586,0.09991851885724638,0.0008125497759392774,1.091436953235093
1754152832324690211,0.1225993362815194,0.0010891506602760087,1.1757870356622926
1754152832344064947,0.14688748860156073,0.0014078133242976867,1.2523061409979086
1754152832363643997,0.17263364524070443,0.001771162739548407,1.3217212893045691
1754152832384079154,0.19970232507311175,0.0021818116118193006,1.3846920048311255
1754152832404130952,0.22797061036690747,0.002642302811289361,1.4418165822563387
1754152832424114583,0.25732698011713484,0.003155074312033375,1.493637771180784
1754152832441510895,0.2876702517357086,0.0037224372981306472,1.5406479328762255
1754152832460105864,0.3189086210538903,0.004346562937663554,1.5832937182875493
1754152832479155927,0.35095879151134324,0.0050294752817253915,1.6219803117336857
1754152832497184574,0.383745184247365,0.005773048649084626,1.657075280627593
1754152832514485640,0.4171992215767271,0.006579008339033149,1.6889120677920961
1754152832532626431,0.43415676841307155,0.007012193390026851,1.703704298968582
1754152832551667511,0.46849740952327945,0.007914690895323687,1.7312120948158984
1754152832569574535,0.5033607627715609,0.00888325717679454,1.7561660944733155
1754152832590172049,0.538698018711893,0.009919131944555563,1.7788033898189226
1754152832611311649,0.5744648841620711,0.011023431171509725,1.799339061358532
1754152832631748253,0.6106211630478098,0.012197154950236338,1.8179682217394149
1754152832651658381,0.6471162829816509,0.01344074323911201,1.8334747989519213
1754152832671648155,0.6838827192022362,0.014753784939100477,1.845369576747761
1754152832691690182,0.7208514422868456,0.016135467468178767,1.8539806883051118
1754152832711610198,0.7580223319821542,0.01758716612900618,1.8657998006362586
1754152832731219592,0.7953938554705526,0.019110106472240054,1.8743519774314137
1754152832751627247,0.8329036704062144,0.020702875824615986,1.8799433619992658
1754152832770863692,0.870495305468047,0.022364034300963162,1.882855006859185
1754152832790392121,0.9081176680448515,0.024092072798229787,1.883343587323393
1754152832810478221,0.9457830463364968,0.025888083476334867,1.8874259152940023
1754152832831296352,0.9835015419745915,0.027753009880211742,1.8890137462564796
1754152832850469371,1.021206554091254,0.029683886427617923,1.8865590991368326
1754152832870967125,1.0587865992928789,0.031675149928731085,1.877210462307375
1754152832889748365,1.0961294454053025,0.03372066328201805,1.8633999200957838
1754152832909227518,1.1331625917492922,0.03581587040623058,1.8467156454416387
1754152832929589762,1.1700466900268693,0.037826298340787566,1.8471704921590764
1754152832950703601,1.2068743142226024,0.03982025853367067,1.8412985847375147
1754152832971962852,1.2435308135562861,0.04177302114516104,1.8301409216656936
1754152832992300578,1.2799361969472942,0.04357614208878594,1.815626097935734
1754152833012403410,1.3160505568860117,0.045266403664832776,1.8005575999140617
1754152833031850850,1.3520361755175554,0.04686981993807897,1.8015645789440826
1754152833050986437,1.3880200415590582,0.048401240569943986,1.8001553638737267
1754152833070278157,1.4239454930045174,0.049863166326378966,1.79560417781765
1754152833089611821,1.4597642457482336,0.05125643291722886,1.7893123458389066
1754152833108559517,1.4954479198024835,0.05258168605426848,1.7819062049371963
1754152833127610475,1.530977548350876,0.05383947002910914,1.7737146276959195
1754152833145630590,1.5487120158597836,0.05445110139706022,1.77528831366657
1754152833163248558,1.5842261923534227,0.055616954944629274,1.7778001988524155
1754152833182603064,1.6197756775663397,0.056723698538534956,1.7788584737602622
1754152833201914362,1.6553386202638372,0.05777089179922188,1.7789764904466112
1754152833220298996,1.6908909282667575,0.05875793690777507,1.7776923745590716
1754152833240012383,1.7263895911159897,0.059683757885303446,1.7735968874707053
1754152833259275800,1.7618918833998853,0.0605497684018105,1.7776398496495207
1754152833278496585,1.797464522329049,0.06135784430359007,1.7805074917277601
1754152833299247723,1.8330848117224094,0.06210737792317475,1.7822889306867238
1754152833319151756,1.8687286293528695,0.06279773596172113,1.7824388361429577
1754152833334375238,1.904358914147237,0.06342807076588808,1.7802588300937578
1754152833350428712,1.922151195788414,0.06371355405479816,1.7786562263614205
1754152833365359959,1.9577650851412263,0.06425375534706924,1.7830901751829205
1754152833381150446,1.9756023959328093,0.06450855396077967,1.7847365822545342
1754152833398053997,2.0113231317346028,0.06496046958910907,1.7873742114953688
1754152833415817691,2.047087575068894,0.06535296630958667,1.7891607879539777
1754152833432888823,2.0828749742372312,0.06568565023743815,1.7897275263074033
1754152833450154750,2.100771846573255,0.06582270311677749,1.7897525713184625
1754152833468159863,2.1366199693458623,0.06606557368327685,1.7950788975686376
1754152833486993240,2.1725608645811705,0.06638984878079292,1.7991149187782955
1754152833505833059,2.190557957207632,0.0666089916638071,1.800571444072156
1754152833525612072,2.226592064464338,0.06712706011541143,1.803080146689457
1754152833544930076,2.262664119897238,0.06750673887654143,1.8043118172604637
1754152833561901076,2.2987415213885063,0.06777516437395782,1.803568246256002
1754152833580182734,2.334775670989748,0.06795697936528865,1.8000768495923893
1754152833596190706,2.3708175115057295,0.06806437707957969,1.8040752325593636
