-14.0250,-0.5250,0.8000,0.8000
-13.8750,-0.5250,0.8000,0.8000
-13.7250,-0.5250,0.8000,0.8000
-13.2250,-0.5250,0.8000,0.8000
-13.0750,-0.5250,0.8000,0.8000
-12.9250,-0.5250,0.8000,0.8000
-12.7750,-0.5250,0.8000,0.8000
-12.6250,-0.5250,0.8000,0.8000
-12.4750,-0.5250,0.8139,0.8139
-12.3250,-0.5250,0.8500,0.8500
-12.1750,-0.5250,0.8500,0.8500
-12.0250,-0.5250,0.8500,0.8500
-11.8750,-0.5250,0.8500,0.8500
-11.7250,-0.5250,0.8500,0.8500
-11.5750,-0.5250,0.8500,0.8500
-11.4250,-0.5250,0.8500,0.8500
-11.2750,-0.5250,0.8500,0.8500
-11.1250,-0.5250,0.8500,0.8500
-10.9750,-0.5250,0.8500,0.8500
-10.8250,-0.5250,0.8500,0.8500
-10.6750,-0.5250,0.8500,0.8500
-10.5250,-0.5250,0.8500,0.8500
-10.3750,-0.5250,0.8500,0.8500
-10.2250,-0.5250,0.8500,0.8500
-10.0750,-0.5250,0.8500,0.8500
-9.9250,-0.5250,0.8500,0.8500
-9.7750,-0.5250,0.8500,0.8500
-9.6250,-0.5250,0.8500,0.8500
-9.4750,-0.5250,0.8500,0.8500
-9.3250,-0.5250,0.8500,0.8500
-9.1750,-0.5250,0.8500,0.8500
-9.0250,-0.5250,0.8500,0.8500
-8.8750,-0.5250,0.8500,0.8500
-8.7250,-0.5250,0.8500,0.8500
-8.5750,-0.5250,0.8500,0.8500
-8.4250,-0.5250,0.8500,0.8500
-8.2750,-0.5250,0.8500,0.8500
-8.1250,-0.5250,0.8500,0.8500
-7.9750,-0.5250,0.8500,0.8500
-7.8250,-0.5250,0.8500,0.8500
-7.6750,-0.5250,0.8500,0.8500
-7.5250,-0.5250,0.8500,0.8500
-7.3750,-0.5250,0.8500,0.8500
-7.2250,-0.5250,0.8500,0.8500
-7.0750,-0.5250,0.8500,0.8500
-6.9250,-0.5250,0.8500,0.8500
-6.7750,-0.5250,0.8500,0.8500
-6.6250,-0.5250,0.8500,0.8500
-6.4750,-0.5250,0.8500,0.8500
-6.3250,-0.5250,0.8500,0.8500
-6.1750,-0.5250,0.8500,0.8500
-6.0250,-0.5250,0.8500,0.8500
