3.7557825,-0.7661143,10.4832403
3.9554617,-0.7734037,10.2255580
4.1551893,-0.7804103,9.9650123
4.3547951,-0.7870794,9.7009643
4.5545609,-0.7933743,9.4327293
4.7543219,-0.7992458,9.1595317
4.9539055,-0.8046493,8.8805331
5.1538074,-0.8095608,8.5947867
5.3535252,-0.8139345,8.3011806
5.5531193,-0.8177443,7.9986253
5.7532619,-0.8209744,7.6876547
5.9528031,-0.8234789,7.3817148
6.1523662,-0.8248000,7.1151586
6.3526677,-0.8234560,6.9137245
6.5513021,-0.8173142,6.7556461
6.7514393,-0.8045514,6.6322230
6.9499900,-0.7839440,6.5401371
7.1479677,-0.7541664,6.4724672
7.3440511,-0.7143907,6.4265549
7.5378624,-0.6639026,6.3880753
7.7279199,-0.6026509,6.3626285
7.9152478,-0.5298534,6.3370796
8.0973683,-0.4462974,6.3157130
8.2734176,-0.3525371,6.2962966
8.4461320,-0.2470682,6.2831607
8.6093317,-0.1340074,6.2789927
8.7648949,-0.0128775,6.2813654
8.9167494,0.1190963,6.2992604
9.0607220,0.2571720,6.3490849
9.1981229,0.4009237,6.4238176
9.3299464,0.5498587,6.5226281
9.4565234,0.7029760,6.5239137
9.5769186,0.8606959,6.4605565
9.6898548,1.0252298,6.4281296
9.7942022,1.1975749,6.4025233
9.8877781,1.3748504,6.3768141
9.9702237,1.5559267,6.3531543
10.0428021,1.7433465,6.3392871
10.1042313,1.9335002,6.3314501
10.1550505,2.1267575,6.3341404
10.1956938,2.3231230,6.3523796
10.2263492,2.5201935,6.3854867
10.2481899,2.7190486,6.4482973
10.2622545,2.9184165,6.5418958
10.2700536,3.1181401,6.6748815
10.2733293,3.3180499,6.8055282
10.2739130,3.5179887,6.9326956
10.2734248,3.7179021,7.0565800
10.2729679,3.9178071,7.1773591
10.2728415,4.1180155,7.2951948
10.2730542,4.3173125,7.4102350
10.2734550,4.5174999,7.5226152
10.2738812,4.7167452,7.6324600
10.2744781,4.9164958,7.5039960
10.2757137,5.1161681,7.1772341
10.2764010,5.3163927,6.9027067
10.2743047,5.5161192,6.6933036
10.2670654,5.7158901,6.5407260
10.2525751,5.9152056,6.4342904
10.2291142,6.1137646,6.3586776
10.1955182,6.3106617,6.3105010
10.1508398,6.5058125,6.2701990
10.0948031,6.6979439,6.2359688
10.0274819,6.8858696,6.2041093
9.9481036,7.0709147,6.1724626
9.8583805,7.2489028,6.1418105
9.7573546,7.4215777,6.1149279
9.6442469,7.5892948,6.0890037
9.5219655,7.7479600,6.0610294
9.3925579,7.8988460,6.0008758
9.2637050,8.0466884,5.8510183
9.1398097,8.1993130,5.7048876
9.0105306,8.3500478,5.6601917
8.8706323,8.4921328,5.6376445
8.7187807,8.6246385,5.6150067
8.5567783,8.7456448,5.5984147
8.3897978,8.8521301,5.5891314
8.2128913,8.9476889,5.5919146
8.0305051,9.0298582,5.5974183
7.8430148,9.0988927,5.6084530
7.6505002,9.1552011,5.6320840
7.4559122,9.1986572,5.6663816
7.2583829,9.2306324,5.7310417
7.0597606,9.2521957,5.8247116
6.8601991,9.2651557,5.9591632
6.6604434,9.2715624,6.1110776
6.4603272,9.2737383,6.2581321
6.2606871,9.2738674,6.4006707
6.0602186,9.2736858,6.5389979
5.8603555,9.2735743,6.6733840
5.6605806,9.2733810,6.8040712
5.4604731,9.2725774,6.9312768
5.2615233,9.2709117,7.0551973
5.0611733,9.2683180,7.1760106
4.8614699,9.2648482,7.2938787
4.6620671,9.2605447,7.4089497
4.4619421,9.2554254,7.5213592
4.2623912,9.2495768,7.6312321
4.0628042,9.2430475,7.7386832
3.8629405,9.2358992,7.8438189
3.6634090,9.2282326,7.9467378
3.4638034,9.2201187,8.0475315
3.2640974,9.2116470,8.1462854
3.0645454,9.2029244,8.2430788
2.8649351,9.1940415,8.3379865
2.6653333,9.1851033,8.4310779
2.4657384,9.1762140,8.5224186
2.2660692,9.1674745,8.6120702
2.0665418,9.1589985,8.7000905
1.8668701,9.1508780,8.7865342
1.6670939,9.1432162,8.8714529
1.4675048,9.1361085,8.9548954
1.2677027,9.1295512,9.0369080
1.0679017,9.1235377,9.1175344
0.8682352,9.1180592,9.1968162
0.6683990,9.1130950,9.2747931
0.4685871,9.1086382,9.3515026
0.2688547,9.1046777,9.4269806
0.0689805,9.1011973,9.5012612
-0.1308247,9.0981894,9.5743772
-0.3306098,9.0956415,9.6463596
-0.5305080,9.0935407,9.7172383
-0.7303012,9.0918781,9.7870417
-0.9301250,9.0906415,9.8557973
-1.1300304,9.0898197,9.9235311
-1.3298147,9.0894027,9.9902683
-1.5296612,9.0893792,10.0560331
-1.7295400,9.0897387,10.1208486
-1.9293409,9.0904705,10.1847370
-2.1291927,9.0915642,10.2477199
-2.3290350,9.0930093,10.3098178
-2.5288586,9.0947952,10.3710507
-2.7286978,9.0969117,10.4314377
-2.9285206,9.0993481,10.4909973
-3.1283499,9.1020944,10.5497473
-3.3281585,9.1051396,10.6077049
-3.5279817,9.1084741,10.6648869
-3.7278001,9.1120870,10.7213092
-3.9275615,9.1159668,10.7769875
-4.1274065,9.1201058,10.8319367
-4.3271989,9.1244907,10.8861715
-4.5269457,9.1291108,10.9397060
-4.7267867,9.1339588,10.9925538
-4.9265406,9.1390193,11.0447283
-5.1262917,9.1442834,11.0962421
-5.3261182,9.1497423,11.1471079
-5.5258252,9.1553793,11.1973377
-5.7255963,9.1611881,11.2469433
-5.9254009,9.1671565,11.2959361
-6.1250593,9.1732671,11.3443272
-6.3248640,9.1795170,11.3921274
-6.5246317,9.1858875,11.4393471
-6.7242361,9.1923432,11.4859965
-6.9240233,9.1988511,11.5320856
-7.1237239,9.2053572,11.4028228
-7.3233999,9.2118186,11.1508713
-7.5231330,9.2181933,10.8973112
-7.7228257,9.2244344,10.6417261
-7.9226035,9.2305029,10.3836614
-8.1222696,9.2363511,10.1225920
-8.3219751,9.2419434,9.8579664
-8.5218859,9.2472455,9.5891787
-8.7214572,9.2522068,9.3155151
-8.9212030,9.2568065,9.0362478
-9.1211892,9.2610131,8.7505516
-9.3207072,9.2647829,8.4573533
-9.5205364,9.2681061,8.1557221
-9.7204734,9.2709527,7.8445630
-9.9200485,9.2732524,7.5354821
-10.1200167,9.2746774,7.2455232
-10.3196046,9.2741849,7.0241834
-10.5187997,9.2696325,6.8554742
-10.7193942,9.2590098,6.7278660
-10.9174227,9.2410477,6.6287176
-11.1161992,9.2142539,6.5571626
-11.3126463,9.1779459,6.5058792
-11.5074259,9.1312008,6.4673432
-11.6988124,9.0738722,6.4405874
-11.8876259,9.0052588,6.4139314
-12.0705665,8.9264776,6.3883816
-12.2507067,8.8360823,6.3627292
-12.4246620,8.7358281,6.3504132
-12.5893502,8.6281962,6.3448262
-12.7527048,8.5081637,6.3512255
-12.9071716,8.3811984,6.3596495
-13.0541466,8.2474036,6.3864308
-13.1945263,8.1070776,6.4343168
-13.3281306,7.9602640,6.4740554
-13.4548813,7.8074762,6.5142505
-13.5757589,7.6491383,6.4288924
-13.6903192,7.4840100,6.3824490
-13.7948451,7.3140746,6.3570247
-13.8888122,7.1390562,6.3314982
-13.9730635,6.9567523,6.3066268
-14.0462811,6.7696603,6.2861513
-14.1078074,6.5804044,6.2717578
-14.1588744,6.3864286,6.2728457
-14.1991302,6.1906998,6.2875237
-14.2293928,5.9932145,6.3236105
-14.2506653,5.7939667,6.3887913
-14.2640512,5.5949471,6.4841221
-14.2713112,5.3950256,6.6200551
-14.2741721,5.1951957,6.7521953
-14.2744563,4.9952119,6.8807697
-14.2733561,4.7953895,7.0059827
-14.2715988,4.5952981,7.1280192
-14.2697225,4.3954433,7.2470476
-14.2682292,4.1954185,7.3632212
-14.2676756,3.9955388,7.4766804
-14.2685512,3.7961892,7.5875541
-14.2713554,3.5965997,7.4068361
-14.2769220,3.3968917,7.1526553
-14.2848726,3.1971625,6.8768227
-14.2927746,2.9973139,6.5887092
-14.2977568,2.7975423,6.3806584
-14.2969073,2.5976240,6.2306217
-14.2877890,2.3980096,6.1318080
-14.2684356,2.1991476,6.0707973
-14.2374116,2.0015520,6.0300904
-14.1940462,1.8066984,6.0060696
-14.1377029,1.6143835,5.9819524
-14.0686401,1.4262930,5.9603659
-13.9877637,1.2444963,5.9417371
-13.8934975,1.0657695,5.9243004
-13.7884266,0.8951587,5.9148722
-13.6741496,0.7341771,5.9083514
-13.5482425,0.5782174,5.9138501
-13.4158174,0.4287999,6.0091212
-13.2834639,0.2809199,5.9213128
