time,pos_x,pos_y,lin_vel_x
1753020959266465286,0.0,0.0,0.0
1753020959278192288,0.0,0.0,0.0
1753020959292581894,0.0,0.0,0.0
1753020959305209820,0.0,0.0,0.0
1753020959320005566,0.0013313999999999997,0.0,0.15216
1753020959334239187,0.003328499997290733,-7.209529304616257e-08,0.24725999999999998
1753020959348416418,0.006276599839186121,-9.533147527903248e-07,0.34236
1753020959363052589,0.015025784535878346,-1.588703171292497e-05,0.5325599999999999
1753020959376442054,0.020822898754703754,-0.00021202699893137371,0.6276599999999999
1753020959390877273,0.027564265850099447,-0.0005884699611611517,0.7227599999999998
1753020959404565765,0.04386340787022221,-0.0019553732528113524,0.9129599999999998
1753020959419677184,0.05341362550270745,-0.002980088614668594,1.0080599999999997
1753020959433423745,0.07531346560331761,-0.0056573702784539605,1.1982599999999997
1753020959449985891,0.08766120893444605,-0.007311675177364157,1.2933599999999996
1753020959463373784,0.1151412384235194,-0.011307274768154607,1.4835599999999995
1753020959476805924,0.13026833064225954,-0.013673673132090922,1.5786599999999995
1753020959491051155,0.14631763787782698,-0.016295579276115416,1.6737599999999995
1753020959510712957,0.1811630491682852,-0.02240466445663128,1.8639599999999994
1753020959526683228,0.21964307012531892,-0.029781816655488572,2.0541599999999995
1753020959541526393,0.26171932433814676,-0.03857272603749786,2.2443599999999995
1753020959558376587,0.26171932433814676,-0.03857272603749786,2.2443599999999995
1753020959571938178,0.2841044300993043,-0.043491050010582316,2.3394599999999994
1753020959583968768,0.33154218149982745,-0.05446632876442026,2.5296599999999994
1753020959596278815,0.38253210040449753,-0.06694558179476465,2.7198599999999993
1753020959610920812,0.4370553573837009,-0.08097379900062114,2.910059999999999
1753020959623999078,0.4656559278455861,-0.08850722328453381,3.005159999999999
1753020959641536457,0.5255739540577212,-0.10445945302639909,3.195359999999999
1753020959654099831,0.5569098161256185,-0.11280871549154373,3.290459999999999
1753020959667820653,0.5891773525247757,-0.12135486853627597,3.385559999999999
1753020959680822339,0.6565536141769365,-0.138859475472439,3.575759999999999
1753020959694226197,0.6916870119256697,-0.14771826049159026,3.670859999999999
1753020959707964427,0.7278010650059163,-0.15657413227989447,3.765959999999999
1753020959720135271,0.8030195572395491,-0.17404240030313023,3.956159999999999
1753020959737372536,0.8421321737643702,-0.18259588385172654,4.051259999999999
1753020959750996753,0.9233113047130935,-0.19917725191206684,4.23217906798815
1753020959764273179,0.9653076141742087,-0.20712591831109609,4.316238953305313
1753020959776452316,1.0518982010625748,-0.22227577443071028,4.472557640909998
1753020959788781599,1.0964026009827783,-0.2295105889818294,4.545187525084728
1753020959804115787,1.1416558559843535,-0.23655122038740128,4.614363858266949
1753020959817789884,1.2342458537175605,-0.2501892645365985,4.743004928565213
1753020959832859596,1.2815041407230396,-0.25687512418223024,4.802775044211938
1753020959845096505,1.3293540182366823,-0.26354414981637353,4.85970309085966
1753020959859408751,1.4266807863136615,-0.27709491686540844,4.965567112756598
1753020959874363978,1.4266807863136615,-0.27709491686540844,4.965567112756598
1753020959887171527,1.525931652871199,-0.2914462003015298,5.061602824989306
1753020959902597782,1.5761877258500636,-0.2991232311414358,5.106223610661065
1753020959922172990,1.6778136226724085,-0.3156655248587682,5.189200914636461
1753020959938184416,1.780749341054791,-0.333938956197038,5.264474688895529
1753020959952301661,1.8848566947154546,-0.3537742215675078,5.332760121414344
1753020959973112423,1.9373178660895085,-0.36419526573180416,5.364487377641092
1753020959987499972,2.043018171831693,-0.3858054702137432,5.423487732399489
1753020959999965747,2.096252529940854,-0.3968694191879578,5.450900890723894
1753020960012822342,2.203501893139292,-0.41912395168438604,5.501878701557231
1753020960028725718,2.2575300618862726,-0.4301269180687279,5.525564369298184
1753020960041981872,2.3664396932845615,-0.45133928436696574,5.569610497630821
1753020960060403565,2.421337101925192,-0.46132513498384,5.590075518468476
1753020960073872409,2.53200219101666,-0.4797255143160494,5.62813249638457
1753020960089517105,2.5877623874418094,-0.4879901058250619,5.645814796181483
1753020960103027927,2.7001079097251175,-0.5022356385261628,5.678696995433327
1753020960116906391,2.756671165404554,-0.5080636620252772,5.693974953300472
1753020960129675160,2.870485615019158,-0.5169653265297495,5.7223860118459475
1753020960142825650,2.9276916033108047,-0.5200532020395527,5.735586556982673
1753020960156479880,2.9850675507799127,-0.5222547776278127,5.748159416198146
1753020960170410446,3.0425927837870157,-0.5235999488946916,5.760134435957925
1753020960187353886,3.100248261720322,-0.5241308475522154,5.771540043528125
1753020960201526710,3.273841712811061,-0.5214552596063419,5.802604772603371
1753020960217185467,3.331878593607999,-0.5194123271641867,5.8119909156660805
1753020960231073941,3.448178866482289,-0.5142223954533497,5.829445490576534
1753020960244644186,3.5064418434146987,-0.5113245733943311,5.837555357499619
1753020960257152556,3.623205364375641,-0.5056017074240172,5.8526365552586
1753020960270279245,3.681707169923067,-0.5029613135850269,5.859643687056054
1753020960286461744,3.7402905832055398,-0.5006323279774039,5.866317629736539
1753020960299191200,3.857696966661826,-0.4974193168239611,5.878728566975223
1753020960315077313,3.857696966661826,-0.4974193168239611,5.878728566975223
1753020960328281252,3.9753807988504803,-0.49675350556954617,5.889987285242631
1753020960344524007,4.09325968421901,-0.49898570750043897,5.900200755392959
1753020960357172263,4.152242626593205,-0.5012225200303125,5.904946209474024
1753020960370771324,4.211238994780795,-0.5042044331961895,5.909466017213534
1753020960391613167,4.270238371961207,-0.5079131691816007,5.913770908095031
1753020960409858178,4.388214636428237,-0.5173629083265062,5.921776330542823
1753020960426218494,4.506137551630251,-0.5291205955136259,5.929038537595998
